12123134,,,,,,,,,,,,,,,,
12123141,,,,,,,,,,,,,,,,
12123142,,,,,,,,,,,,,,,,
12123143,,,,,,,,,,,,,,,,
12123144,,,,,,,,,,,,,,,,
12124113,,,,,,,,,,,,,,,,
12124123,,,,,,,,,,,,,,,,
12124131,,,,,,,,,,,,,,,,
12124132,,,,,,,,,,,,,,,,
12124133,,,,,,,,,,,,,,,,
12124134,,,,,,,,,,,,,,,,
12124143,,,,,,,,,,,,,,,,
12131114,,,,,,,,,,,,,,,,
12131124,,,,,,,,,,,,,,,,
12131134,,,,,,,,,,,,,,,,
12131141,,,,,,,,,,,,,,,,
12131142,,,,,,,,,,,,,,,,
12131143,,,,,,,,,,,,,,,,
12131144,,,,,,,,,,,,,,,,
12132114,,,,,,,,,,,,,,,,
12132124,,,,,,,,,,,,,,,,
12132134,,,,,,,,,,,,,,,,
12132141,,,,,,,,,,,,,,,,
12132142,,,,,,,,,,,,,,,,
12132143,,,,,,,,,,,,,,,,
12132144,,,,,,,,,,,,,,,,
12133114,,,,,,,,,,,,,,,,
12133124,,,,,,,,,,,,,,,,
12133134,,,,,,,,,,,,,,,,
12133141,,,,,,,,,,,,,,,,
12133142,,,,,,,,,,,,,,,,
12133143,,,,,,,,,,,,,,,,
12133144,,,,,,,,,,,,,,,,
12134111,,,,,,,,,,,,,,,,
12134112,,,,,,,,,,,,,,,,
12134113,,,,,,,,,,,,,,,,
12134114,,,,,,,,,,,,,,,,
12134121,,,,,,,,,,,,,,,,
12134122,,,,,,,,,,,,,,,,
12134123,,,,,,,,,,,,,,,,
12134124,,,,,,,,,,,,,,,,
12134131,,,,,,,,,,,,,,,,
12134132,,,,,,,,,,,,,,,,
12134133,,,,,,,,,,,,,,,,
12134134,,,,,,,,,,,,,,,,
12134141,,,,,,,,,,,,,,,,
12134142,,,,,,,,,,,,,,,,
12134143,,,,,,,,,,,,,,,,
12134144,,,,,,,,,,,,,,,,
12141113,,,,,,,,,,,,,,,,
12141123,,,,,,,,,,,,,,,,
12141131,,,,,,,,,,,,,,,,
12141132,,,,,,,,,,,,,,,,
12141133,,,,,,,,,,,,,,,,
12141134,,,,,,,,,,,,,,,,
12141143,,,,,,,,,,,,,,,,
12142113,,,,,,,,,,,,,,,,
12142123,,,,,,,,,,,,,,,,
12142131,,,,,,,,,,,,,,,,
12142132,,,,,,,,,,,,,,,,
12142133,,,,,,,,,,,,,,,,
12142134,,,,,,,,,,,,,,,,
12142143,,,,,,,,,,,,,,,,
12143111,,,,,116.0,,,,,,,,,,,
12143112,,,,,,,,,,,,,,,,
12143113,,,,,,,,,,,,,,,,
12143114,,,,,,,,,,,,,,,,
12143121,,,,,,,,,,,,,,,,
12143122,,,,,,,,,,,,,,,,
12143123,,,,,,,,,,,,,,,,
12143124,,,,,,,,,,,,,,,,
12143131,,,,,,,,,,,,,,,,
12143132,,,,,,,,,,,,,,,,
12143133,,,,,,,,,,,,,,,,
12143134,,,,,,,,,,,,,,,,
12143141,,,,,,,,,,,,,,,,
12143142,,,,,,,,,,,,,,,,
12143143,,,,,,,,,,,,,,,,
12143144,,,,,,,,,,,,,,,,
12144113,,,,,,,,,,,,,,,,
12144123,,,,,,,,,,,,,,,,
12144131,,,,,,,,,,,,,,,,
12144132,,,,,,,,,,,,,,,,
12144133,,,,,,,,,,,,,,,,
12144134,,,,,,,,,,,,,,,,
12144143,,,,,,,,,,,,,,,,
13111124,,,,,,,,,,,,,,,,
13111142,,,,,,,,,,,,,,,,
13112114,,,,,,,,,,,,,,,,
13112124,,,,,,,,,,,,,,,,
13112134,,,,,,,,,,,,,,,,
13112141,,,116.0,116.0,116.0,,,,,,,,,,,
13112142,,,,,,,,,,,,,,,,
13112143,,,,,,,,,,,,,,,,
13112144,,,,,,,,,,,,,,,,
13113124,,,,,,,,,,,,,,,,
13113142,,,,,,,,,,,,,,,,
13114112,,,,,,,,,,,,,,,,
13114121,,,,,,,,,,,,,,,,
13114122,,,,,,,,,,,,,,,,
13114123,,,,,,,,,,,,,,,,
13114124,,,,,,,,,,,,,,,,
13114132,,,,,,,,,,,,,,,,
13114142,,,,,,,,,,,,,,,,
13121114,,,,,,,,,,,,,,,,
13121124,,,,,,,,,,,,,,,,
13121134,,,,,,,,,,,,,,,,
13121141,,,,,,,,,,,,,,,,
13121142,,,,,,,,,,,,,,,,
13121143,,,,,,,,,,,,,,,,
13121144,,,,,,,,,,,,,,,,
13122114,,,,,,,,,,,,,,,,
13122124,,,,,,,,,,,,,,,,
13122134,,,,,,,,,,,,,,,,
13122141,,,,,,,,,,,,,,,,
13122142,,,,,,,,,,,,,,,,
13122143,,,,,,,,,,,,,,,,
13122144,,,,,,,,,,,,,,,,
13123114,,,,,,,,,,,,,,,,
13123124,,,,,,,,,,,,,,,,
13123134,,,,,,,,,,,,,,,,
13123141,,,,,,,,,,,,,,,,
13123142,,,,,,,,,,,,,,,,
13123143,,,,,,,,,,,,,,,,
13123144,,,,,,,,,,,,,,,,
13124111,,,,,,,,,,,,,,,,
13124112,,,,,,,,,,,,,,,,
13124113,,,,,,,,,,,,,,,,
13124114,,,,,,,,,,,,,,,,
13124121,,,,,,,,,,,,,,,,
13124122,,,,,,,,,,,,,,,,
13124123,,,,,,,,,,,,,,,,
13124124,,,,,,,,,,,,,,,,
13124131,,,,,,,,,,,,,,,,
13124132,,,,,,,,,,,,,,,,
13124133,,,,,,,,,,,,,,,,
13124134,,,,,,,,,,,,,,,,
13124141,,,,,,,,,,,,,,,,
13124142,,,,,,,,,,,,,,,,
13124143,,,,,,,,,,,,,,,,
13124144,,,,,,,,,,,,,,,,
13131124,,,,,,,,,,,,,,,,
13131142,,,,,,,,,,,,,,,,
13132114,,,,,,,,,,,,,,,,
13132124,,,,,,,,,,,,,,,,
13132134,,,,,,,,,,,,,,,,
13132141,,,,,,,,,,,,,,,,
13132142,,,,,,,,,,,,,,,,
13132143,,,,,,,,,,,,,,,,
13132144,,,,,,,,,,,,,,,,
13133124,,,,,,,,,,,,,,,,
13133142,,,,,,,,,,,,,,,,
13134112,,,,,,,,,,,,,,,,
13134121,,,,,,,,,,,,,,,,
13134122,,,,,,,,,,,,,,,,
13134123,,,,,,,,,,,,,,,,
13134124,,,,,,,,,,,,,,,,
13134132,,,,,,,,,,,,,,,,
13134142,,,,,,,,,,,,,,,,
13141112,,,,,,,,,,,,,,,,
13141121,,,,,,,,,,,,,,,,
13141122,,,,,,,,,,,,,,,,
13141123,,,,,,,,,,,,,,,,
13141124,,,,,,,,,,,,,,,,
13141132,,,,,,,,,,,,,,,,
13141142,,,,,,,,,,,,,,,,
13142111,,,,,116.0,,,,,,,,,,,
13142112,,,,,,,,,,,,,,,,
13142113,,,,,,,,,,,,,,,,
13142114,,,,,,,,,,,,,,,,
13142121,,,,,,,,,,,,,,,,
13142122,,,,,,,,,,,,,,,,
13142123,,,,,,,,,,,,,,,,
13142124,,,,,,,,,,,,,,,,
13142131,,,,,,,,,,,,,,,,
13142132,,,,,,,,,,,,,,,,
13142133,,,,,,,,,,,,,,,,
13142134,,,,,,,,,,,,,,,,
13142141,,,,,,,,,,,,,,,,
13142142,,,,,,,,,,,,,,,,
13142143,,,,,,,,,,,,,,,,
13142144,,,,,,,,,,,,,,,,
13143112,,,,,,,,,,,,,,,,
13143121,,,,,,,,,,,,,,,,
13143122,,,,,,,,,,,,,,,,
13143123,,,,,,,,,,,,,,,,
13143124,,,,,,,,,,,,,,,,
13143132,,,,,,,,,,,,,,,,
13143142,,,,,,,,,,,,,,,,
13144112,,,,,,,,,,,,,,,,
13144121,,,,,,,,,,,,,,,,
13144122,,,,,,,,,,,,,,,,
13144123,,,,,,,,,,,,,,,,
13144124,,,,,,,,,,,,,,,,
13144132,,,,,,,,,,,,,,,,
13144142,,,,,,,,,,,,,,,,
14111123,,,,,,,,,,,,,,,,
14111132,,,,,,,,,,,,,,,,
14112113,,,,,,,,,,,,,,,,
14112123,,,,,,,,,,,,,,,,
14112131,,,,,,,,,,,,,,,,
14112132,,,,,,,,,,,,,,,,
14112133,,,,,,,,,,,,,,,,
14112134,,,,,,,,,,,,,,,,
14112143,,,,,,,,,,,,,,,,
14113112,,,,,,,,,,,,,,,,
14113121,,,,,,,,,,,,,,,,
14113122,,,,,,,,,,,,,,,,
14113123,,,,,,,,,,,,,,,,
14113124,,,,,,,,,,,,,,,,
14113132,,,,,,,,,,,,,,,,
14113142,,,,,,,,,,,,,,,,
14114123,,,,,,,,,,,,,,,,
14114132,,,,,,,,,,,,,,,,
14121113,,,,,,,,,,,,,,,,
14121123,,,,,,,,,,,,,,,,
14121131,,116.0,116.0,116.0,116.0,,,,,,,,,,,
14121132,,,,,,,,,,,,,,,,
14121133,,,,,,,,,,,,,,,,
14121134,,,,,,,,,,,,,,,,
14121143,,,,,,,,,,,,,,,,
14122113,,,,,,,,,,,,,,,,
14122123,,,,,,,,,,,,,,,,
14122131,,,,,,,,,,,,,,,,
14122132,,,,,,,,,,,,,,,,
14122133,,,,,,,,,,,,,,,,
14122134,,,,,,,,,,,,,,,,
14122143,,,,,,,,,,,,,,,,
14123111,,,,,,,,,,,,,,,,
14123112,,,,,,,,,,,,,,,,
14123113,,,,,,,,,,,,,,,,
14123114,,,,,,,,,,,,,,,,
14123121,,,,,,,,,,,,,,,,
14123122,,,,,,,,,,,,,,,,
14123123,,,,,,,,,,,,,,,,
14123124,,,,,,,,,,,,,,,,
14123131,,,,,,,,,,,,,,,,
14123132,,,,,,,,,,,,,,,,
14123133,,,,,,,,,,,,,,,,
14123134,,,,,,,,,,,,,,,,
14123141,,,,,,,,,,,,,,,,
14123142,,,,,,,,,,,,,,,,
14123143,,,,,,,,,,,,,,,,
14123144,,,,,,,,,,,,,,,,
14124113,,,,,,,,,,,,,,,,
14124123,,,,,,,,,,,,,,,,
14124131,,,,,,,,,,,,,,,,
14124132,,,,,,,,,,,,,,,,
14124133,,,,,,,,,,,,,,,,
14124134,,,,,,,,,,,,,,,,
14124143,,,,,,,,,,,,,,,,
14131112,,,,,,,,,,,,,,,,
14131121,,116.0,116.0,116.0,116.0,,,,,,,,,,,
14131122,,,,,,,,,,,,,,,,
14131123,,,,,,,,,,,,,,,,
14131124,,,,,,,,,,,,,,,,
14131132,,,,,,,,,,,,,,,,
14131142,,,,,,,,,,,,,,,,
14132111,,,,,,,,,,,,,,,,
14132112,,,,,,,,,,,,,,,,
14132113,,,,,,,,,,,,,,,,
14132114,,,,,,,,,,,,,,,,
14132121,,,,,,,,,,,,,,,,
14132122,,,,,,,,,,,,,,,,
14132123,,,,,,,,,,,,,,,,
14132124,,,,,,,,,,,,,,,,
14132131,,,,,,,,,,,,,,,,
14132132,,,,,,,,,,,,,,,,
14132133,,,,,,,,,,,,,,,,
14132134,,,,,,,,,,,,,,,,
14132141,,,,,,,,,,,,,,,,
14132142,,,,,,,,,,,,,,,,
14132143,,,,,,,,,,,,,,,,
14132144,,,,,,,,,,,,,,,,
14133112,,,,,,,,,,,,,,,,
14133121,,,,,,,,,,,,,,,,
14133122,,,,,,,,,,,,,,,,
14133123,,,,,,,,,,,,,,,,
14133124,,,,,,,,,,,,,,,,
14133132,,,,,,,,,,,,,,,,
14133142,,,,,,,,,,,,,,,,
14134112,,,,,,,,,,,,,,,,
14134121,,,,,,,,,,,,,,,,
14134122,,,,,,,,,,,,,,,,
14134123,,,,,,,,,,,,,,,,
14134124,,,,,,,,,,,,,,,,
14134132,,,,,,,,,,,,,,,,
14134142,,,,,,,,,,,,,,,,
14141123,,,,,,,,,,,,,,,,
14141132,,,,,,,,,,,,,,,,
14142113,,,,,,,,,,,,,,,,
14142123,,,,,,,,,,,,,,,,
14142131,,,,,,,,,,,,,,,,
14142132,,,,,,,,,,,,,,,,
14142133,,,,,,,,,,,,,,,,
14142134,,,,,,,,,,,,,,,,
14142143,,,,,,,,,,,,,,,,
14143112,,,,,,,,,,,,,,,,
14143121,,,,,,,,,,,,,,,,
14143122,,,,,,,,,,,,,,,,
14143123,,,,,,,,,,,,,,,,
14143124,,,,,,,,,,,,,,,,
14143132,,,,,,,,,,,,,,,,
14143142,,,,,,,,,,,,,,,,
14144123,,,,,,,,,,,,,,,,
14144132,,,,,,,,,,,,,,,,
21111134,,,,,,,,,,,,,,,,
21111143,,,,,,,,,,,,,,,,
21112134,,,,,,,,,,,,,,,,
21112143,,,,,,,,,,,,,,,,
21113114,,,,,,,,,,,,,,,,
21113124,,,,,,,,,,,,,,,,
21113134,,,,,,,,,,,,,,,,
21113141,,,,,,,,,,,,,,,,
21113142,,,,,,,,,,,,,,,,
21113143,,,,,,,,,,,,,,,,
21113144,,,,,,,,,,,,,,,,
21114113,,,,,,,,,,,,,,,,
21114123,,,,,,,,,,,,,,,,
21114131,,,,,,,,,,,,,,,,
21114132,,,,,,,,,,,,,,,,
21114133,,,,,,,,,,,,,,,,
21114134,,,,,,,,,,,,,,,,
21114143,,,,,,,,,,,,,,,,
21121134,,,,,,,,,,,,,,,,
21121143,,,,,,,,,,,,,,,,
21122134,,,,,,,,,,,,,,,,
21122143,,,,,,,,,,,,,,,,
21123114,,,,,,,,,,,,,,,,
21123124,,,,,,,,,,,,,,,,
21123134,,,,,,,,,,,,,,,,
21123141,,,,,,,,,,,,,,,,
21123142,,,,,,,,,,,,,,,,
21123143,,,,,,,,,,,,,,,,
21123144,,,,,,,,,,,,,,,,
21124113,,,,,,,,,,,,,,,,
21124123,,,,,,,,,,,,,,,,
21124131,,,,,,,,,,,,,,,,
21124132,,,,,,,,,,,,,,,,
21124133,,,,,,,,,,,,,,,,
21124134,,,,,,,,,,,,,,,,
21124143,,,,,,,,,,,,,,,,
21131114,,,,,,,,,,,,,,,,
21131124,,,,,,,,,,,,,,,,
21131134,,,,,,,,,,,,,,,,
21131141,,,,,,,,,,,,,,,,
21131142,,,,,,,,,,,,,,,,
21131143,,,,,,,,,,,,,,,,
21131144,,,,,,,,,,,,,,,,
21132114,,,,,,,,,,,,,,,,
21132124,,,,,,,,,,,,,,,,
21132134,,,,,,,,,,,,,,,,
21132141,,,,,,,,,,,,,,,,
21132142,,,,,,,,,,,,,,,,
21132143,,,,,,,,,,,,,,,,
21132144,,,,,,,,,,,,,,,,
21133114,,,,,,,,,,,,,,,,
21133124,,,,,,,,,,,,,,,,
21133134,,,,,,,,,,,,,,,,
21133141,,,,,,,,,,,,,,,,
21133142,,,,,,,,,,,,,,,,
21133143,,,,,,,,,,,,,,,,
21133144,,,,,,,,,,,,,,,,
21134111,,,,,,,,,,,,,,,,
21134112,,,,,,,,,,,,,,,,
21134113,,,,,,,,,,,,,,,,
21134114,,,,,,,,,,,,,,,,
21134121,,,,,,,,,,,,,,,,
21134122,,,,,,,,,,,,,,,,
21134123,,,,,,,,,,,,,,,,
21134124,,,,,,,,,,,,,,,,
21134131,,,,,,,,,,,,,,,,
21134132,,,,,,,,,,,,,,,,
21134133,,,,,,,,,,,,,,,,
21134134,,,,,,,,,,,,,,,,
21134141,,,,,,,,,,,,,,,,
21134142,,,,,,,,,,,,,,,,
21134143,,,,,,,,,,,,,,,,
21134144,,,,,,,,,,,,,,,,
21141113,,,,,,,,,,,,,,,,
21141123,,,,,,,,,,,,,,,,
21141131,,,,,,,,,,,,,,,,
21141132,,,,,,,,,,,,,,,,
21141133,,,,,,,,,,,,,,,,
21141134,,,,,,,,,,,,,,,,
21141143,,,,,,,,,,,,,,,,
21142113,,,,,,,,,,,,,,,,
21142123,,,,,,,,,,,,,,,,
21142131,,,,,,,,,,,,,,,,
21142132,,,,,,,,,,,,,,,,
21142133,,,,,,,,,,,,,,,,
21142134,,,,,,,,,,,,,,,,
21142143,,,,,,,,,,,,,,,,
21143111,,,,,,,,,,,,,,,,
21143112,,,,,,,,,,,,,,,,
21143113,,,,,,,,,,,,,,,,
21143114,,,,,,,,,,,,,,,,
21143121,,,,,,,,,,,,,,,,
21143122,,,,,,,,,,,,,,,,
21143123,,,,,,,,,,,,,,,,
21143124,,,,,,,,,,,,,,,,
21143131,,,,,,,,,,,,,,,,
21143132,,,,,,,,,,,,,,,,
21143133,,,,,,,,,,,,,,,,
21143134,,,,,,,,,,,,,,,,
21143141,,,,,,,,,,,,,,,,
21143142,,,,,,,,,,,,,,,,
21143143,,,,,,,,,,,,,,,,
21143144,,,,,,,,,,,,,,,,
21144113,,,,,,,,,,,,,,,,
21144123,,,,,,,,,,,,,,,,
21144131,,,,,,,,,,,,,,,,
21144132,,,,,,,,,,,,,,,,
21144133,,,,,,,,,,,,,,,,
21144134,,,,,,,,,,,,,,,,
21144143,,,,,,,,,,,,,,,,
22111134,,,,,,,,,,,,,,,,
22111143,,,,,,,,,,,,,,,,
22112134,,,,,,,,,,,,,,,,
22112143,,,,,,,,,,,,,,,,
22113114,,,,,,,,,,,,,,,,
22113124,,,,,,,,,,,,,,,,
22113134,,,,,,,,,,,,,,,,
22113141,,,,,,,,,,,,,,,,
22113142,,,,,,,,,,,,,,,,
22113143,,,,,,,,,,,,,,,,
22113144,,,,,,,,,,,,,,,,
22114113,,,,,,,,,,,,,,,,
22114123,,,,,,,,,,,,,,,,
22114131,,,,,,,,,,,,,,,,
22114132,,,,,,,,,,,,,,,,
22114133,,,,,,,,,,,,,,,,
22114134,,,,,,,,,,,,,,,,
22114143,,,,,,,,,,,,,,,,
22121134,,,,,,,,,,,,,,,,
22121143,,,,,,,,,,,,,,,,
22123114,,,,,,,,,,,,,,,,
22123141,,,,,,,,,,,,,,,,
22124113,,,,,,,,,,,,,,,,
22124131,,,,,,,,,,,,,,,,
22131114,,,,,,,,,,,,,,,,
22131124,,,,,,,,,,,,,,,,
22131134,,,,,,,,,,,,,,,,
22131141,,,,,,,,,,,,,,,,
22131142,,,,,,,,,,,,,,,,
22131143,,,,,,,,,,,,,,,,
22131144,,,,,,,,,,,,,,,,
22132114,,,,,,,,,,,,,,,,
22132141,,,,,,,,,,,,,,,,
22133114,,,,,,,,,,,,,,,,
22133141,,,,,,,,,,,,,,,,
22134111,,,,,,,,,,,,,,,,
22134112,,,,,,,,,,,,,,,,
22134113,,,,,,,,,,,,,,,,
22134114,,,,,,,,,,,,,,,,
22134121,,,,,,,,,,,,,,,,
22134131,,,,,,,,,,,,,,,,
22134141,,,,,,,,,,,,,,,,
22141113,,,,,,,,,,,,,,,,
22141123,,,,,,,,,,,,,,,,
22141131,,,,,,,,,,,,,,,,
22141132,,,,,,,,,,,,,,,,
22141133,,,,,,,,,,,,,,,,
22141134,,,,,,,,,,,,,,,,
22141143,,,,,,,,,,,,,,,,
22142113,,,,,,,,,,,,,,,,
22142131,,,,,,,,,,,,,,,,
22143111,,,,,,,,,,,,,,,,
22143112,,,,,,,,,,,,,,,,
22143113,,,,,,,,,,,,,,,,
22143114,,,,,,,,,,,,,,,,
22143121,,,,,,,,,,,,,,,,
22143131,,,,,,,,,,,,,,,,
22143141,,,,,,,,,,,,,,,,
22144113,,,,,,,,,,,,,,,,
22144131,,,,,,,,,,,,,,,,
23111114,,,,,,,,,,,,,,,,
23111124,,,,,,,,,,,,,,,,
23111134,,,,,,,,,,,,,,,,
23111141,,,,,,,,,,,,,,,,
23111142,,,,,,,,,,,,,,,,
23111143,,,,,,,,,,,,,,,,
23111144,,,,,,,,,,,,,,,,
23112114,,,,,,,,,,,,,,,,
23112124,,,,,,,,,,,,,,,,
23112134,,,,,,,,,,,,,,,,
23112141,,,,,,,,,,,,,,,,
23112142,,,,,,,,,,,,,,,,
23112143,,,,,,,,,,,,,,,,
23112144,,,,,,,,,,,,,,,,
23113114,,,,,,,,,,,,,,,,
23113124,,,,,,,,,,,,,,,,
23113134,,,,,,,,,,,,,,,,
23113141,,,,,,,,,,,,,,,,
23113142,,,,,,,,,,,,,,,,
23113143,,,,,,,,,,,,,,,,
23113144,,,,,,,,,,,,,,,,
23114111,,,,,,,,,,,,,,,,
23114112,,,,,,,,,,,,,,,,
23114113,,,,,,,,,,,,,,,,
23114114,,,,,,,,,,,,,,,,
23114121,,,,,,,,,,,,,,,,
23114122,,,,,,,,,,,,,,,,
23114123,,,,,,,,,,,,,,,,
23114124,,,,,,,,,,,,,,,,
23114131,,,,,,,,,,,,,,,,
23114132,,,,,,,,,,,,,,,,
23114133,,,,,,,,,,,,,,,,
23114134,,,,,,,,,,,,,,,,
23114141,,,,,,,,,,,,,,,,
23114142,,,,,,,,,,,,,,,,
23114143,,,,,,,,,,,,,,,,
23114144,,,,,,,,,,,,,,,,
23121114,,,,,,,,,,,,,,,,
23121124,,,,,,,,,,,,,,,,
23121134,,,,,,,,,,,,,,,,
23121141,,,,,,,,,,,,,,,,
23121142,,,,,,,,,,,,,,,,
23121143,,,,,,,,,,,,,,,,
23121144,,,,,,,,,,,,,,,,
23122114,,,,,,,,,,,,,,,,
23122141,,,,,,,,,,,,,,,,
23123114,,,,,,,,,,,,,,,,
23123141,,,,,,,,,,,,,,,,
23124111,,,,,,,,,,,,,,,,
23124112,,,,,,,,,,,,,,,,
23124113,,,,,,,,,,,,,,,,
23124114,,,,,,,,,,,,,,,,
23124121,,,,,,,,,,,,,,,,
23124131,,,,,,,,,,,,,,,,
23124141,,,,,,,,,,,,,,,,
23131114,,,,,,,,,,,,,,,,
23131124,,,,,,,,,,,,,,,,
23131134,,,,,,,,,,,,,,,,
23131141,,,,,,,,,,,,,,,,
23131142,,,,,,,,,,,,,,,,
23131143,,,,,,,,,,,,,,,,
23131144,,,,,,,,,,,,,,,,
23132114,,,,,,,,,,,,,,,,
23132141,,,,,,,,,,,,,,,,
23133114,,,,,,,,,,,,,,,,
23133141,,,,,,,,,,,,,,,,
23134111,,,,,,,,,,,,,,,,
23134112,,,,,,,,,,,,,,,,
23134113,,,,,,,,,,,,,,,,
23134114,,,,,,,,,,,,,,,,
23134121,,,,,,,,,,,,,,,,
23134131,,,,,,,,,,,,,,,,
23134141,,,,,,,,,,,,,,,,
23141111,,,,,,,,,,,,,,,,
23141112,,,,,,,,,,,,,,,,
23141113,,,,,,,,,,,,,,,,
23141114,,,,,,,,,,,,,,,,
23141121,,,,,,,,,,,,,,,,
23141122,,,,,,,,,,,,,,,,
23141123,,,,,,,,,,,,,,,,
23141124,,,,,,,,,,,,,,,,
23141131,,,,,,,,,,,,,,,,
23141132,,,,,,,,,,,,,,,,
23141133,,,,,,,,,,,,,,,,
23141134,,,,,,,,,,,,,,,,
23141141,,,,,,,,,,,,,,,,
23141142,,,,,,,,,,,,,,,,
23141143,,,,,,,,,,,,,,,,
23141144,,,,,,,,,,,,,,,,
23142111,,,,,,,,,,,,,,,,
23142112,,,,,,,,,,,,,,,,
23142113,,,,,,,,,,,,,,,,
23142114,,,,,,,,,,,,,,,,
23142121,,,,,,,,,,,,,,,,
23142131,,,,,,,,,,,,,,,,
23142141,,,,,,,,,,,,,,,,
23143111,,,,,,,,,,,,,,,,
23143112,,,,,,,,,,,,,,,,
23143113,,,,,,,,,,,,,,,,
23143114,,,,,,,,,,,,,,,,
23143121,,,,,,,,,,,,,,,,
23143131,,,,,,,,,,,,,,,,
23143141,,,,,,,,,,,,,,,,
23144111,,,,,,,,,,,,,,,,
23144112,,,,,,,,,,,,,,,,
23144113,,,,,,,,,,,,,,,,
23144114,,,,,,,,,,,,,,,,
23144121,,,,,,,,,,,,,,,,
23144131,,,,,,,,,,,,,,,,
23144141,,,,,,,,,,,,,,,,
24111113,,,,,,,,,,,,,,,,
24111123,,,,,,,,,,,,,,,,
24111131,,,,,,,,,,,,,,,,
24111132,,,,,,,,,,,,,,,,
24111133,,,,,,,,,,,,,,,,
24111134,,,,,,,,,,,,,,,,
24111143,,,,,,,,,,,,,,,,
24112113,,,,,,,,,,,,,,,,
24112123,,,,,,,,,,,,,,,,
24112131,,,,,,,,,,,,,,,,
24112132,,,,,,,,,,,,,,,,
24112133,,,,,,,,,,,,,,,,
24112134,,,,,,,,,,,,,,,,
24112143,,,,,,,,,,,,,,,,
24113111,,,,,,,,,,,,,,,,
24113112,,,,,,,,,,,,,,,,
24113113,,,,,,,,,,,,,,,,
24113114,,,,,,,,,,,,,,,,
24113121,,,,,,,,,,,,,,,,
24113122,,,,,,,,,,,,,,,,
24113123,,,,,,,,,,,,,,,,
24113124,,,,,,,,,,,,,,,,
24113131,,,,,,,,,,,,,,,,
24113132,,,,,,,,,,,,,,,,
24113133,,,,,,,,,,,,,,,,
24113134,,,,,,,,,,,,,,,,
24113141,,,,,,,,,,,,,,,,
24113142,,,,,,,,,,,,,,,,
24113143,,,,,,,,,,,,,,,,
24113144,,,,,,,,,,,,,,,,
24114113,,,,,,,,,,,,,,,,
24114123,,,,,,,,,,,,,,,,
24114131,,,,,,,,,,,,,,,,
24114132,,,,,,,,,,,,,,,,
24114133,,,,,,,,,,,,,,,,
24114134,,,,,,,,,,,,,,,,
24114143,,,,,,,,,,,,,,,,
24121113,,,,,,,,,,,,,,,,
24121123,,,,,,,,,,,,,,,,
24121131,,,,,,,,,,,,,,,,
24121132,,,,,,,,,,,,,,,,
24121133,,,,,,,,,,,,,,,,
24121134,,,,,,,,,,,,,,,,
24121143,,,,,,,,,,,,,,,,
24122113,,,,,,,,,,,,,,,,
24122131,,,,,,,,,,,,,,,,
24123111,,,,,,,,,,,,,,,,
24123112,,,,,,,,,,,,,,,,
24123113,,,,,,,,,,,,,,,,
24123114,,,,,,,,,,,,,,,,
24123121,,,,,,,,,,,,,,,,
24123131,,,,,,,,,,,,,,,,
24123141,,,,,,,,,,,,,,,,
24124113,,,,,,,,,,,,,,,,
24124131,,,,,,,,,,,,,,,,
24131111,,,,,,,,,,,,,,,,
24131112,,,,,,,,,,,,,,,,
24131113,,,,,,,,,,,,,,,,
24131114,,,,,,,,,,,,,,,,
24131121,,,,,,,,,,,,,,,,
24131122,,,,,,,,,,,,,,,,
24131123,,,,,,,,,,,,,,,,
24131124,,,,,,,,,,,,,,,,
24131131,,,,,,,,,,,,,,,,
24131132,,,,,,,,,,,,,,,,
24131133,,,,,,,,,,,,,,,,
24131134,,,,,,,,,,,,,,,,
24131141,,,,,,,,,,,,,,,,
24131142,,,,,,,,,,,,,,,,
24131143,,,,,,,,,,,,,,,,
24131144,,,,,,,,,,,,,,,,
24132111,,,,,,,,,,,,,,,,
24132112,,,,,,,,,,,,,,,,
24132113,,,,,,,,,,,,,,,,
24132114,,,,,,,,,,,,,,,,
24132121,,,,,,,,,,,,,,,,
24132131,,,,,,,,,,,,,,,,
24132141,,,,,,,,,,,,,,,,
24133111,,,,,,,,,,,,,,,,
24133112,,,,,,,,,,,,,,,,
24133113,,,,,,,,,,,,,,,,
24133114,,,,,,,,,,,,,,,,
24133121,,,,,,,,,,,,,,,,
24133131,,,,,,,,,,,,,,,,
24133141,,,,,,,,,,,,,,,,
24134111,,,,,,,,,,,,,,,,
24134112,,,,,,,,,,,,,,,,
24134113,,,,,,,,,,,,,,,,
24134114,,,,,,,,,,,,,,,,
24134121,,,,,,,,,,,,,,,,
24134131,,,,,,,,,,,,,,,,
24134141,,,,,,,,,,,,,,,,
24141113,,,,,,,,,,,,,,,,
24141123,,,,,,,,,,,,,,,,
24141131,,,,,,,,,,,,,,,,
24141132,,,,,,,,,,,,,,,,
24141133,,,,,,,,,,,,,,,,
24141134,,,,,,,,,,,,,,,,
24141143,,,,,,,,,,,,,,,,
24142113,,,,,,,,,,,,,,,,
24142131,,,,,,,,,,,,,,,,
24143111,,,,,,,,,,,,,,,,
24143112,,,,,,,,,,,,,,,,
24143113,,,,,,,,,,,,,,,,
24143114,,,,,,,,,,,,,,,,
24143121,,,,,,,,,,,,,,,,
24143131,,,,,,,,,,,,,,,,
24143141,,,,,,,,,,,,,,,,
24144113,,,,,,,,,,,,,,,,
24144131,,,,,,,,,,,,,,,,
31111124,,,,,,,,,,,,,,,,
31111142,,,,,,,,,,,,,,,,
